Date,Close
1980-04-17,13.75
1980-04-18,13.680000305175781
1980-04-21,13.59000015258789
1980-04-22,14.069999694824219
1980-04-23,14.119999885559082
1980-04-24,14.199999809265137
1980-04-25,14.3100004196167
1980-04-28,14.380000114440918
1980-04-29,14.420000076293945
1980-04-30,14.479999542236328
1980-05-01,14.369999885559082
1980-05-02,14.390000343322754
1980-05-05,14.520000457763672
1980-05-06,14.5
1980-05-07,14.640000343322754
1980-05-08,14.510000228881836
1980-05-09,14.329999923706055
1980-05-12,14.34000015258789
1980-05-13,14.550000190734863
1980-05-14,14.619999885559082
1980-05-15,14.640000343322754
1980-05-16,14.6899995803833
1980-05-19,14.739999771118164
1980-05-20,14.739999771118164
1980-05-21,14.760000228881836
1980-05-22,14.9399995803833
1980-05-23,15.180000305175781
1980-05-27,15.300000190734863
1980-05-28,15.390000343322754
1980-05-29,15.149999618530273
1980-05-30,15.279999732971191
1980-06-02,15.220000267028809
1980-06-03,15.220000267028809
1980-06-04,15.470000267028809
1980-06-05,15.5
1980-06-06,15.550000190734863
1980-06-09,15.630000114440918
1980-06-10,15.760000228881836
1980-06-11,15.949999809265137
1980-06-12,15.880000114440918
1980-06-13,15.920000076293945
1980-06-16,15.960000038146973
1980-06-17,15.949999809265137
1980-06-18,15.979999542236328
1980-06-19,15.770000457763672
1980-06-20,15.680000305175781
1980-06-23,15.75
1980-06-24,15.84000015258789
1980-06-25,16.049999237060547
1980-06-26,15.979999542236328
1980-06-27,15.789999961853027
1980-06-30,15.550000190734863
1980-07-01,15.649999618530273
1980-07-02,15.75
1980-07-03,15.989999771118164
1980-07-07,16.100000381469727
1980-07-08,16.040000915527344
1980-07-09,16.059999465942383
1980-07-10,15.90999984741211
1980-07-11,16.040000915527344
1980-07-14,16.34000015258789
1980-07-15,16.34000015258789
1980-07-16,16.290000915527344
1980-07-17,16.530000686645508
1980-07-18,16.610000610351562
1980-07-21,16.68000030517578
1980-07-22,16.6299991607666
1980-07-23,16.59000015258789
1980-07-24,16.56999969482422
1980-07-25,16.43000030517578
1980-07-28,16.530000686645508
1980-07-29,16.670000076293945
1980-07-30,16.649999618530273
1980-07-31,16.579999923706055
1980-08-01,16.510000228881836
1980-08-04,16.5
1980-08-05,16.469999313354492
1980-08-06,16.579999923706055
1980-08-07,16.84000015258789
1980-08-08,16.889999389648438
1980-08-11,17.059999465942383
1980-08-12,16.93000030517578
1980-08-13,16.860000610351562
1980-08-14,17.1299991607666
1980-08-15,17.190000534057617
1980-08-18,16.8799991607666
1980-08-19,16.780000686645508
1980-08-20,16.940000534057617
1980-08-21,17.170000076293945
1980-08-22,17.25
1980-08-25,17.25
1980-08-26,17.1200008392334
1980-08-27,16.940000534057617
1980-08-28,16.940000534057617
1980-08-29,16.790000915527344
1980-09-02,16.969999313354492
1980-09-03,17.299999237060547
1980-09-04,17.209999084472656
1980-09-05,17.1299991607666
1980-09-08,16.920000076293945
1980-09-09,17.030000686645508
1980-09-10,17.1299991607666
1980-09-11,17.25
1980-09-12,17.229999542236328
1980-09-15,17.25
1980-09-16,17.40999984741211
1980-09-17,17.700000762939453
1980-09-18,17.639999389648438
1980-09-19,17.75
1980-09-22,17.90999984741211
1980-09-23,17.780000686645508
1980-09-24,17.90999984741211
1980-09-25,17.690000534057617
1980-09-26,17.360000610351562
1980-09-29,16.979999542236328
1980-09-30,17.079999923706055
1980-10-01,17.31999969482422
1980-10-02,17.450000762939453
1980-10-03,17.6200008392334
1980-10-06,17.959999084472656
1980-10-07,17.860000610351562
1980-10-08,17.950000762939453
1980-10-09,17.860000610351562
1980-10-10,17.770000457763672
1980-10-13,18.010000228881836
1980-10-14,18.010000228881836
1980-10-15,18.239999771118164
1980-10-16,18.030000686645508
1980-10-17,17.940000534057617
1980-10-20,18.09000015258789
1980-10-21,17.989999771118164
1980-10-22,18.0
1980-10-23,17.670000076293945
1980-10-24,17.709999084472656
1980-10-27,17.450000762939453
1980-10-28,17.479999542236328
1980-10-29,17.459999084472656
1980-10-30,17.239999771118164
1980-10-31,17.420000076293945
1980-11-03,17.649999618530273
1980-11-05,17.989999771118164
1980-11-06,17.670000076293945
1980-11-07,17.709999084472656
1980-11-10,17.760000228881836
1980-11-11,18.0
1980-11-12,18.459999084472656
1980-11-13,18.719999313354492
1980-11-14,18.809999465942383
1980-11-17,18.899999618530273
1980-11-18,19.170000076293945
1980-11-19,19.09000015258789
1980-11-20,19.290000915527344
1980-11-21,19.1200008392334
1980-11-24,19.020000457763672
1980-11-25,19.15999984741211
1980-11-26,19.280000686645508
1980-11-28,19.329999923706055
1980-12-01,18.889999389648438
1980-12-02,18.860000610351562
1980-12-03,18.829999923706055
1980-12-04,18.799999237060547
1980-12-05,18.459999084472656
1980-12-08,18.0
1980-12-09,17.989999771118164
1980-12-10,17.68000030517578
1980-12-11,17.559999465942383
1980-12-12,17.81999969482422
1980-12-15,17.850000381469727
1980-12-16,18.020000457763672
1980-12-17,18.329999923706055
1980-12-18,18.34000015258789
1980-12-19,18.440000534057617
1980-12-22,18.719999313354492
1980-12-23,18.719999313354492
1980-12-24,18.739999771118164
1980-12-26,18.84000015258789
1980-12-29,18.6299991607666
1980-12-30,17.790000915527344
1980-12-31,17.84000015258789
1981-01-02,17.899999618530273
1981-01-05,18.139999389648438
1981-01-06,18.15999984741211
1981-01-07,17.760000228881836
1981-01-08,17.489999771118164
1981-01-09,17.549999237060547
1981-01-12,17.549999237060547
1981-01-13,17.520000457763672
1981-01-14,17.549999237060547
1981-01-15,17.649999618530273
1981-01-16,17.719999313354492
1981-01-19,17.670000076293945
1981-01-20,17.309999465942383
1981-01-21,17.280000686645508
1981-01-22,17.1299991607666
1981-01-23,17.1299991607666
1981-01-26,17.079999923706055
1981-01-27,17.260000228881836
1981-01-28,17.15999984741211
1981-01-29,17.139999389648438
1981-01-30,17.049999237060547
1981-02-02,16.729999542236328
1981-02-03,16.950000762939453
1981-02-04,16.969999313354492
1981-02-05,17.1200008392334
1981-02-06,17.260000228881836
1981-02-09,17.09000015258789
1981-02-10,17.09000015258789
1981-02-11,16.959999084472656
1981-02-12,16.860000610351562
1981-02-13,16.809999465942383
1981-02-17,16.920000076293945
1981-02-18,17.010000228881836
1981-02-19,16.770000457763672
1981-02-20,16.760000228881836
1981-02-23,16.889999389648438
1981-02-24,16.899999618530273
1981-02-25,17.049999237060547
1981-02-26,17.260000228881836
1981-02-27,17.40999984741211
1981-03-02,17.510000228881836
1981-03-03,17.329999923706055
1981-03-04,17.3700008392334
1981-03-05,17.25
1981-03-06,17.239999771118164
1981-03-09,17.40999984741211
1981-03-10,17.329999923706055
1981-03-11,17.260000228881836
1981-03-12,17.690000534057617
1981-03-13,17.670000076293945
1981-03-16,17.8799991607666
1981-03-17,17.780000686645508
1981-03-18,17.81999969482422
1981-03-19,17.719999313354492
1981-03-20,17.799999237060547
1981-03-23,18.010000228881836
1981-03-24,17.8799991607666
1981-03-25,18.200000762939453
1981-03-26,18.09000015258789
1981-03-27,17.700000762939453
1981-03-30,17.649999618530273
1981-03-31,17.8799991607666
1981-04-01,17.950000762939453
1981-04-02,17.920000076293945
1981-04-03,17.809999465942383
1981-04-06,17.610000610351562
1981-04-07,17.600000381469727
1981-04-08,17.600000381469727
1981-04-09,17.709999084472656
1981-04-10,17.690000534057617
1981-04-13,17.510000228881836
1981-04-14,17.450000762939453
1981-04-15,17.649999618530273
1981-04-16,17.709999084472656
1981-04-20,17.18000030517578
1981-04-21,17.649999618530273
1981-04-22,17.639999389648438
1981-04-23,17.6200008392334
1981-04-24,17.760000228881836
1981-04-27,17.829999923706055
1981-04-28,17.68000030517578
1981-04-29,17.520000457763672
1981-04-30,17.489999771118164
1981-05-01,17.479999542236328
1981-05-04,17.229999542236328
1981-05-05,17.190000534057617
1981-05-06,17.260000228881836
1981-05-07,17.389999389648438
1981-05-08,17.389999389648438
1981-05-11,17.149999618530273
1981-05-12,17.290000915527344
1981-05-13,17.270000457763672
1981-05-14,17.360000610351562
1981-05-15,17.479999542236328
1981-05-18,17.540000915527344
1981-05-19,17.479999542236328
1981-05-20,17.469999313354492
1981-05-21,17.440000534057617
1981-05-22,17.40999984741211
1981-05-26,17.610000610351562
1981-05-27,17.75
1981-05-28,17.709999084472656
1981-05-29,17.600000381469727
1981-06-01,17.579999923706055
1981-06-02,17.350000381469727
1981-06-03,17.360000610351562
1981-06-04,17.399999618530273
1981-06-05,17.559999465942383
1981-06-08,17.56999969482422
1981-06-09,17.549999237060547
1981-06-10,17.59000015258789
1981-06-11,17.780000686645508
1981-06-12,17.75
1981-06-15,17.770000457763672
1981-06-16,17.579999923706055
1981-06-17,17.729999542236328
1981-06-18,17.510000228881836
1981-06-19,17.59000015258789
1981-06-22,17.549999237060547
1981-06-23,17.729999542236328
1981-06-24,17.639999389648438
1981-06-25,17.670000076293945
1981-06-26,17.6200008392334
1981-06-29,17.540000915527344
1981-06-30,17.270000457763672
1981-07-01,17.09000015258789
1981-07-02,16.940000534057617
1981-07-06,16.770000457763672
1981-07-07,16.889999389648438
1981-07-08,16.899999618530273
1981-07-09,17.040000915527344
1981-07-10,17.040000915527344
1981-07-13,17.079999923706055
1981-07-14,17.079999923706055
1981-07-15,17.15999984741211
1981-07-16,17.170000076293945
1981-07-17,17.229999542236328
1981-07-20,16.959999084472656
1981-07-21,16.90999984741211
1981-07-22,16.75
1981-07-23,16.790000915527344
1981-07-24,16.940000534057617
1981-07-27,17.1299991607666
1981-07-28,17.030000686645508
1981-07-29,17.040000915527344
1981-07-30,17.149999618530273
1981-07-31,17.270000457763672
1981-08-03,17.239999771118164
1981-08-04,17.34000015258789
1981-08-05,17.540000915527344
1981-08-06,17.549999237060547
1981-08-07,17.450000762939453
1981-08-10,17.450000762939453
1981-08-11,17.739999771118164
1981-08-12,17.68000030517578
1981-08-13,17.700000762939453
1981-08-14,17.579999923706055
1981-08-17,17.420000076293945
1981-08-18,17.270000457763672
1981-08-19,17.31999969482422
1981-08-20,17.350000381469727
1981-08-21,17.149999618530273
1981-08-24,16.65999984741211
1981-08-25,16.6299991607666
1981-08-26,16.6200008392334
1981-08-27,16.420000076293945
1981-08-28,16.5
1981-08-31,16.329999923706055
1981-09-01,16.3700008392334
1981-09-02,16.43000030517578
1981-09-03,16.1299991607666
1981-09-04,15.979999542236328
1981-09-08,15.699999809265137
1981-09-09,15.770000457763672
1981-09-10,16.010000228881836
1981-09-11,16.209999084472656
1981-09-14,16.09000015258789
1981-09-15,15.979999542236328
1981-09-16,15.859999656677246
1981-09-17,15.619999885559082
1981-09-18,15.510000228881836
1981-09-21,15.640000343322754
1981-09-22,15.5600004196167
1981-09-23,15.430000305175781
1981-09-24,15.350000381469727
1981-09-25,15.050000190734863
1981-09-28,15.420000076293945
1981-09-29,15.479999542236328
1981-09-30,15.329999923706055
1981-10-01,15.449999809265137
1981-10-02,15.75
1981-10-05,15.779999732971191
1981-10-06,15.770000457763672
1981-10-07,16.020000457763672
1981-10-08,16.15999984741211
1981-10-09,16.040000915527344
1981-10-12,16.010000228881836
1981-10-13,15.949999809265137
1981-10-14,15.6899995803833
1981-10-15,15.800000190734863
1981-10-16,15.729999542236328
1981-10-19,15.710000038146973
1981-10-20,15.890000343322754
1981-10-21,15.869999885559082
1981-10-22,15.800000190734863
1981-10-23,15.670000076293945
1981-10-26,15.609999656677246
1981-10-27,15.760000228881836
1981-10-28,15.789999961853027
1981-10-29,15.739999771118164
1981-10-30,16.1299991607666
1981-11-02,16.440000534057617
1981-11-03,16.520000457763672
1981-11-04,16.530000686645508
1981-11-05,16.399999618530273
1981-11-06,16.290000915527344
1981-11-09,16.3700008392334
1981-11-10,16.299999237060547
1981-11-11,16.329999923706055
1981-11-12,16.360000610351562
1981-11-13,16.15999984741211
1981-11-16,15.979999542236328
1981-11-17,16.100000381469727
1981-11-18,16.0
1981-11-19,16.059999465942383
1981-11-20,16.190000534057617
1981-11-23,16.200000762939453
1981-11-24,16.459999084472656
1981-11-25,16.540000915527344
1981-11-27,16.68000030517578
1981-11-30,16.84000015258789
1981-12-01,16.81999969482422
1981-12-02,16.6299991607666
1981-12-03,16.690000534057617
1981-12-04,16.84000015258789
1981-12-07,16.700000762939453
1981-12-08,16.649999618530273
1981-12-09,16.75
1981-12-10,16.780000686645508
1981-12-11,16.670000076293945
1981-12-14,16.389999389648438
1981-12-15,16.43000030517578
1981-12-16,16.350000381469727
1981-12-17,16.440000534057617
1981-12-18,16.559999465942383
1981-12-21,16.479999542236328
1981-12-22,16.420000076293945
1981-12-23,16.34000015258789
1981-12-24,16.3700008392334
1981-12-28,16.34000015258789
1981-12-29,15.40999984741211
1981-12-30,15.489999771118164
1981-12-31,15.520000457763672
1982-01-04,15.550000190734863
1982-01-05,15.210000038146973
1982-01-06,15.100000381469727
1982-01-07,15.069999694824219
1982-01-08,15.149999618530273
1982-01-11,14.800000190734863
1982-01-12,14.739999771118164
1982-01-13,14.5600004196167
1982-01-14,14.640000343322754
1982-01-15,14.75
1982-01-18,14.859999656677246
1982-01-19,14.710000038146973
1982-01-20,14.619999885559082
1982-01-21,14.680000305175781
1982-01-22,14.640000343322754
1982-01-25,14.640000343322754
1982-01-26,14.619999885559082
1982-01-27,14.6899995803833
1982-01-28,15.100000381469727
1982-01-29,15.289999961853027
1982-02-01,14.979999542236328
1982-02-02,15.020000457763672
1982-02-03,14.84000015258789
1982-02-04,14.850000381469727
1982-02-05,14.970000267028809
1982-02-08,14.640000343322754
1982-02-09,14.520000457763672
1982-02-10,14.640000343322754
1982-02-11,14.619999885559082
1982-02-12,14.609999656677246
1982-02-16,14.579999923706055
1982-02-17,14.539999961853027
1982-02-18,14.5600004196167
1982-02-19,14.489999771118164
1982-02-22,14.3100004196167
1982-02-23,14.300000190734863
1982-02-24,14.550000190734863
1982-02-25,14.520000457763672
1982-02-26,14.510000228881836
1982-03-01,14.539999961853027
1982-03-02,14.460000038146973
1982-03-03,14.239999771118164
1982-03-04,14.119999885559082
1982-03-05,14.050000190734863
1982-03-08,13.800000190734863
1982-03-09,14.010000228881836
1982-03-10,14.079999923706055
1982-03-11,14.079999923706055
1982-03-12,13.979999542236328
1982-03-15,14.09000015258789
1982-03-16,14.069999694824219
1982-03-17,14.050000190734863
1982-03-18,14.199999809265137
1982-03-19,14.239999771118164
1982-03-22,14.510000228881836
1982-03-23,14.609999656677246
1982-03-24,14.539999961853027
1982-03-25,14.569999694824219
1982-03-26,14.40999984741211
1982-03-29,14.449999809265137
1982-03-30,14.270000457763672
1982-03-31,14.229999542236328
1982-04-01,14.470000267028809
1982-04-02,14.640000343322754
1982-04-05,14.600000381469727
1982-04-06,14.680000305175781
1982-04-07,14.6899995803833
1982-04-08,14.789999961853027
1982-04-12,14.760000228881836
1982-04-13,14.760000228881836
1982-04-14,14.739999771118164
1982-04-15,14.800000190734863
1982-04-16,14.850000381469727
1982-04-19,14.850000381469727
1982-04-20,14.6899995803833
1982-04-21,14.720000267028809
1982-04-22,14.90999984741211
1982-04-23,15.09000015258789
1982-04-26,15.180000305175781
1982-04-27,15.020000457763672
1982-04-28,14.920000076293945
1982-04-29,14.779999732971191
1982-04-30,14.819999694824219
1982-05-03,14.880000114440918
1982-05-04,14.979999542236328
1982-05-05,15.010000228881836
1982-05-06,15.15999984741211
1982-05-07,15.270000457763672
1982-05-10,15.149999618530273
1982-05-11,15.279999732971191
1982-05-12,15.25
1982-05-13,15.130000114440918
1982-05-14,15.109999656677246
1982-05-17,14.949999809265137
1982-05-18,14.84000015258789
1982-05-19,14.729999542236328
1982-05-20,14.6899995803833
1982-05-21,14.729999542236328
1982-05-24,14.75
1982-05-25,14.710000038146973
1982-05-26,14.550000190734863
1982-05-27,14.489999771118164
1982-05-28,14.399999618530273
1982-06-01,14.380000114440918
1982-06-02,14.430000305175781
1982-06-03,14.430000305175781
1982-06-04,14.180000305175781
1982-06-07,14.1899995803833
1982-06-08,14.130000114440918
1982-06-09,14.0600004196167
1982-06-10,14.130000114440918
1982-06-11,14.350000381469727
1982-06-14,14.1899995803833
1982-06-15,14.15999984741211
1982-06-16,14.069999694824219
1982-06-17,13.899999618530273
1982-06-18,13.859999656677246
1982-06-21,13.84000015258789
1982-06-22,13.979999542236328
1982-06-23,14.220000267028809
1982-06-24,14.180000305175781
1982-06-25,14.09000015258789
1982-06-28,14.25
1982-06-29,14.0600004196167
1982-06-30,13.989999771118164
1982-07-01,13.880000114440918
1982-07-02,13.739999771118164
1982-07-06,13.699999809265137
1982-07-07,13.6899995803833
1982-07-08,13.729999542236328
1982-07-09,13.890000343322754
1982-07-12,13.979999542236328
1982-07-13,13.970000267028809
1982-07-14,14.100000381469727
1982-07-15,14.100000381469727
1982-07-16,14.180000305175781
1982-07-19,14.130000114440918
1982-07-20,14.239999771118164
1982-07-21,14.220000267028809
1982-07-22,14.229999542236328
1982-07-23,14.1899995803833
1982-07-26,14.09000015258789
1982-07-27,13.979999542236328
1982-07-28,13.770000457763672
1982-07-29,13.760000228881836
1982-07-30,13.680000305175781
1982-08-02,13.949999809265137
1982-08-03,13.8100004196167
1982-08-04,13.600000381469727
1982-08-05,13.489999771118164
1982-08-06,13.329999923706055
1982-08-09,13.239999771118164
1982-08-10,13.220000267028809
1982-08-11,13.1899995803833
1982-08-12,13.15999984741211
1982-08-13,13.350000381469727
1982-08-16,13.380000114440918
1982-08-17,14.010000228881836
1982-08-18,13.9399995803833
1982-08-19,14.029999732971191
1982-08-20,14.520000457763672
1982-08-23,14.90999984741211
1982-08-24,14.819999694824219
1982-08-25,15.119999885559082
1982-08-26,15.25
1982-08-27,15.069999694824219
1982-08-30,15.140000343322754
1982-08-31,15.380000114440918
1982-09-01,15.220000267028809
1982-09-02,15.479999542236328
1982-09-03,15.800000190734863
1982-09-07,15.640000343322754
1982-09-08,15.739999771118164
1982-09-09,15.720000267028809
1982-09-10,15.600000381469727
1982-09-13,15.770000457763672
1982-09-14,15.880000114440918
1982-09-15,16.030000686645508
1982-09-16,15.960000038146973
1982-09-17,15.8100004196167
1982-09-20,15.800000190734863
1982-09-21,16.110000610351562
1982-09-22,15.989999771118164
1982-09-23,15.970000267028809
1982-09-24,15.90999984741211
1982-09-27,15.949999809265137
1982-09-28,15.720000267028809
1982-09-29,15.520000457763672
1982-09-30,15.359999656677246
1982-10-01,15.5600004196167
1982-10-04,15.510000228881836
1982-10-05,15.569999694824219
1982-10-06,16.079999923706055
1982-10-07,16.43000030517578
1982-10-08,16.719999313354492
1982-10-11,17.139999389648438
1982-10-12,17.139999389648438
1982-10-13,17.43000030517578
1982-10-14,17.149999618530273
1982-10-15,17.020000457763672
1982-10-18,17.43000030517578
1982-10-19,17.40999984741211
1982-10-20,17.75
1982-10-21,17.719999313354492
1982-10-22,17.690000534057617
1982-10-25,16.989999771118164
1982-10-26,17.139999389648438
1982-10-27,17.239999771118164
1982-10-28,17.030000686645508
1982-10-29,17.06999969482422
1982-11-01,17.299999237060547
1982-11-02,17.559999465942383
1982-11-03,18.229999542236328
1982-11-04,18.1299991607666
1982-11-05,18.1299991607666
1982-11-08,17.969999313354492
1982-11-09,18.290000915527344
1982-11-10,18.059999465942383
1982-11-11,18.1299991607666
1982-11-12,17.850000381469727
1982-11-15,17.540000915527344
1982-11-16,17.350000381469727
1982-11-17,17.670000076293945
1982-11-18,17.719999313354492
1982-11-19,17.559999465942383
1982-11-22,17.209999084472656
1982-11-23,17.059999465942383
1982-11-24,17.190000534057617
1982-11-26,17.31999969482422
1982-11-29,17.25
1982-11-30,17.790000915527344
1982-12-01,17.81999969482422
1982-12-02,17.829999923706055
1982-12-03,17.81999969482422
1982-12-06,18.209999084472656
1982-12-07,18.34000015258789
1982-12-08,18.219999313354492
1982-12-09,17.989999771118164
1982-12-10,17.950000762939453
1982-12-13,18.0
1982-12-14,17.68000030517578
1982-12-15,17.399999618530273
1982-12-16,17.420000076293945
1982-12-17,17.700000762939453
1982-12-20,17.56999969482422
1982-12-21,17.84000015258789
1982-12-22,17.8700008392334
1982-12-23,17.979999542236328
1982-12-27,18.290000915527344
1982-12-28,17.579999923706055
1982-12-29,17.639999389648438
1982-12-30,17.530000686645508
1982-12-31,17.559999465942383
1983-01-03,17.270000457763672
1983-01-04,17.639999389648438
1983-01-05,17.719999313354492
1983-01-06,18.1200008392334
1983-01-07,18.110000610351562
1983-01-10,18.309999465942383
1983-01-11,18.18000030517578
1983-01-12,18.299999237060547
1983-01-13,18.18000030517578
1983-01-14,18.290000915527344
1983-01-17,18.299999237060547
1983-01-18,18.270000457763672
1983-01-19,18.1299991607666
1983-01-20,18.260000228881836
1983-01-21,17.959999084472656
1983-01-24,17.479999542236328
1983-01-25,17.700000762939453
1983-01-26,17.670000076293945
1983-01-27,18.010000228881836
1983-01-28,18.049999237060547
1983-01-31,18.15999984741211
1983-02-01,17.8799991607666
1983-02-02,17.90999984741211
1983-02-03,18.049999237060547
1983-02-04,18.309999465942383
1983-02-07,18.40999984741211
1983-02-08,18.260000228881836
1983-02-09,18.18000030517578
1983-02-10,18.479999542236328
1983-02-11,18.5
1983-02-14,18.670000076293945
1983-02-15,18.59000015258789
1983-02-16,18.489999771118164
1983-02-17,18.489999771118164
1983-02-18,18.56999969482422
1983-02-22,18.270000457763672
1983-02-23,18.440000534057617
1983-02-24,18.799999237060547
1983-02-25,18.809999465942383
1983-02-28,18.610000610351562
1983-03-01,18.959999084472656
1983-03-02,19.149999618530273
1983-03-03,19.290000915527344
1983-03-04,19.31999969482422
1983-03-07,19.31999969482422
1983-03-08,19.030000686645508
1983-03-09,19.229999542236328
1983-03-10,19.100000381469727
1983-03-11,19.020000457763672
1983-03-14,18.979999542236328
1983-03-15,19.040000915527344
1983-03-16,18.850000381469727
1983-03-17,18.81999969482422
1983-03-18,18.860000610351562
1983-03-21,19.020000457763672
1983-03-22,18.959999084472656
1983-03-23,19.229999542236328
1983-03-24,19.299999237060547
1983-03-25,19.219999313354492
1983-03-28,19.1200008392334
1983-03-29,18.90999984741211
1983-03-30,19.139999389648438
1983-03-31,19.079999923706055
1983-04-04,19.09000015258789
1983-04-05,18.950000762939453
1983-04-06,18.850000381469727
1983-04-07,18.940000534057617
1983-04-08,19.079999923706055
1983-04-11,19.3700008392334
1983-04-12,19.450000762939453
1983-04-13,19.56999969482422
1983-04-14,19.739999771118164
1983-04-15,19.81999969482422
1983-04-18,19.940000534057617
1983-04-19,19.81999969482422
1983-04-20,20.059999465942383
1983-04-21,19.979999542236328
1983-04-22,20.020000457763672
1983-04-25,19.81999969482422
1983-04-26,20.200000762939453
1983-04-27,20.15999984741211
1983-04-28,20.350000381469727
1983-04-29,20.530000686645508
1983-05-02,20.25
1983-05-03,20.290000915527344
1983-05-04,20.420000076293945
1983-05-05,20.549999237060547
1983-05-06,20.780000686645508
1983-05-09,20.770000457763672
1983-05-10,20.790000915527344
1983-05-11,20.670000076293945
1983-05-12,20.56999969482422
1983-05-13,20.6200008392334
1983-05-16,20.43000030517578
1983-05-17,20.489999771118164
1983-05-18,20.43000030517578
1983-05-19,20.270000457763672
1983-05-20,20.290000915527344
1983-05-23,20.469999313354492
1983-05-24,20.729999542236328
1983-05-25,20.81999969482422
1983-05-26,20.719999313354492
1983-05-27,20.600000381469727
1983-05-31,20.350000381469727
1983-06-01,20.3700008392334
1983-06-02,20.540000915527344
1983-06-03,20.600000381469727
1983-06-06,20.65999984741211
1983-06-07,20.399999618530273
1983-06-08,20.229999542236328
1983-06-09,20.290000915527344
1983-06-10,20.399999618530273
1983-06-13,20.670000076293945
1983-06-14,20.760000228881836
1983-06-15,20.959999084472656
1983-06-16,21.219999313354492
1983-06-17,21.209999084472656
1983-06-20,21.200000762939453
1983-06-21,21.389999389648438
1983-06-22,21.440000534057617
1983-06-23,21.389999389648438
1983-06-24,21.389999389648438
1983-06-27,21.149999618530273
1983-06-28,20.6299991607666
1983-06-29,20.739999771118164
1983-06-30,20.93000030517578
1983-07-01,21.030000686645508
1983-07-05,20.75
1983-07-06,20.979999542236328
1983-07-07,20.8700008392334
1983-07-08,20.809999465942383
1983-07-11,20.93000030517578
1983-07-12,20.610000610351562
1983-07-13,20.610000610351562
1983-07-14,20.68000030517578
1983-07-15,20.459999084472656
1983-07-18,20.420000076293945
1983-07-19,20.530000686645508
1983-07-20,21.09000015258789
1983-07-21,21.059999465942383
1983-07-22,21.040000915527344
1983-07-25,21.1200008392334
1983-07-26,21.229999542236328
1983-07-27,20.8799991607666
1983-07-28,20.56999969482422
1983-07-29,20.25
1983-08-01,20.209999084472656
1983-08-02,20.209999084472656
1983-08-03,20.399999618530273
1983-08-04,20.15999984741211
1983-08-05,20.219999313354492
1983-08-08,19.90999984741211
1983-08-09,20.049999237060547
1983-08-10,20.219999313354492
1983-08-11,20.219999313354492
1983-08-12,20.299999237060547
1983-08-15,20.5
1983-08-16,20.469999313354492
1983-08-17,20.709999084472656
1983-08-18,20.489999771118164
1983-08-19,20.549999237060547
1983-08-22,20.600000381469727
1983-08-23,20.399999618530273
1983-08-24,20.209999084472656
1983-08-25,20.170000076293945
1983-08-26,20.329999923706055
1983-08-29,20.350000381469727
1983-08-30,20.399999618530273
1983-08-31,20.6200008392334
1983-09-01,20.600000381469727
1983-09-02,20.700000762939453
1983-09-06,21.06999969482422
1983-09-07,21.079999923706055
1983-09-08,21.049999237060547
1983-09-09,20.950000762939453
1983-09-12,20.770000457763672
1983-09-13,20.68000030517578
1983-09-14,20.75
1983-09-15,20.6200008392334
1983-09-16,20.860000610351562
1983-09-19,21.030000686645508
1983-09-20,21.239999771118164
1983-09-21,21.1299991607666
